ip,port
23.27.245.194,443
2400:8d60:2::1:aa35:18e5,443
142.248.218.164,2053
142.248.218.22,2053
142.248.218.229,2053
142.248.218.225,2053
45.59.128.72,8443
2401:1740:1000::75,8443
142.248.218.121,2053
142.248.218.231,2053
142.248.218.165,2053
142.248.218.132,2053
142.248.218.168,2053
198.199.102.102,443
142.248.218.154,2053
142.248.218.86,2053
142.248.218.226,2053
188.255.156.143,443
2602:f873:12:800:0:1:2853:cf28,443
142.248.218.115,2053
142.248.218.181,2053
142.248.218.188,2053
142.248.218.130,2053
142.248.218.198,2053
162.220.11.104,8443
2604:a00:101:4:216:3eff:fe34:3bb4,8443
166.88.186.194,8443
2605:e440:3f::3de,8443
142.248.218.118,2053
142.248.218.232,2053
142.248.218.141,2053
142.248.218.197,2053
142.248.218.157,2053
142.248.218.167,2053
44.32.235.20,443
142.248.218.166,2053
142.248.218.15,2053
142.248.218.169,2053
142.248.218.108,2053
142.248.218.192,2053
207.246.108.151,443
2001:19f0:6001:397d:5400:6ff:fe1a:b183,443
142.248.218.16,2053
142.248.218.128,2053
142.248.218.254,2053
154.41.80.153,443
2001:550:a0c::cd,443
142.248.218.222,2053
172.252.125.72,443
142.248.218.194,2053
142.248.218.227,2053
142.248.218.155,2053
142.248.218.131,2053
142.248.218.230,2053
154.64.236.234,443
142.248.218.228,2053
142.248.218.205,2053
142.248.218.193,2053
142.248.218.153,2053
142.248.218.24,2053
142.248.218.117,2053
142.248.218.240,2053
157.245.182.9,443
2604:a880:2:d1:0:1:26b6:f001,443
142.248.218.241,2053
45.32.87.71,443
142.248.218.206,2053
149.248.16.218,443
2001:19f0:6000:3678:5400:5ff:fefc:316,443
65.49.207.66,443
2607:8700:5501:5f00::2,443
185.240.120.75,443
2a0d:6c2:6:f::,443
142.248.218.145,2053
23.169.169.17,443
2602:f9a9:301:1c62::1,443
142.248.218.191,2053
142.248.218.23,2053
142.248.218.163,2053
142.248.218.142,2053
142.248.218.104,2053
142.248.218.239,2053
142.248.218.190,2053
142.248.218.152,2053
142.248.218.160,2053
142.248.218.161,2053
142.248.218.18,2053
142.248.218.175,2053
5.78.134.142,443
2a01:4ff:1f0:dc08::1,443
51.81.209.10,443
51.81.209.207,2096
2604:2dc0:202:300::159c,2096
142.248.218.182,2053
5.78.92.27,8443
198.199.95.243,443
142.248.218.144,2053
142.248.218.238,2053
51.81.223.184,443
51.81.202.217,443
2604:2dc0:222:170::1,443
142.248.218.119,2053
142.248.218.221,2053
38.77.187.51,443
142.248.218.236,2053
137.131.24.133,8443
2603:c020:25:5a01:0:a892:2b77:2784,8443
142.248.218.183,2053
161.153.21.107,443
2603:c020:1e:778e:0:2043:db71:ad95,443
137.131.8.2,443
2603:c020:6:2aa1:0:d002:ec33:bfc3,443
142.248.218.235,2053
141.148.187.195,443
170.39.227.181,443
2a0e:6901:201:8e:26a3:f0ff:fe49:6acc,443
141.148.182.172,8443
2603:c020:25:5a01:0:f762:3255:3f5d,8443
144.172.105.106,443
2602:fa59:9:57b::1,443
144.172.96.150,8443
2602:fa59:9:822::1,8443
144.172.94.126,8443
2602:fa59:10:719::1,8443
142.248.218.249,2053
152.70.143.65,2053
23.95.17.143,8443
142.248.218.234,2053
23.94.56.22,443
158.101.7.107,443
2603:c020:9:fb7e:2197:2c65:32be:d5c5,443
149.28.11.123,443
142.248.218.216,2053
192.3.251.89,443
45.32.225.136,443
96.8.121.29,443
192.3.250.58,443
23.94.57.31,443
142.248.218.217,2053
137.220.33.177,443
2001:19f0:8001:1c0a:5400:5ff:fe9f:6f2b,443
104.156.252.234,8443
2001:19f0:8000:4a03:5400:6ff:fe3d:7814,8443
45.76.246.192,443
107.172.180.151,443
2a09:bac5:cad3:1541::21e:106,443
107.174.240.198,2053
104.207.159.74,443
66.42.70.154,443
104.207.157.238,8443
2001:19f0:8001:cea:5400:4ff:fe9d:f3a3,8443
104.238.152.102,2053
2001:19f0:8000:4032:5400:6ff:fe25:7c92,2053
149.28.9.171,443
23.94.59.201,443
142.248.218.233,2053
142.248.219.222,2053
2602:f95c:21:142:248:219:0:254,2053
172.245.126.104,8443
45.76.244.88,443
216.126.237.69,8443
2602:fa59:9:7e0::1,8443
142.248.218.187,2053
217.216.43.124,443
2605:a141:2293:4007::1,443
104.168.132.123,443
2607:5501:3000:868::2,443
104.168.138.245,443
2607:5501:3000:168::2,443
172.232.164.146,443
2600:3c0a::2000:b4ff:fecc:61b0,443
142.248.218.143,2053
142.248.218.185,2053
104.168.132.109,443
2607:5501:3000:6e0::2,443
89.185.80.238,443
142.248.218.215,2053
142.248.218.184,2053
45.76.245.17,443
104.168.132.149,443
2607:5501:3000:5fd::2,443
54.186.29.216,443
2600:1f14:3d46:b100:7202:7b78:f8b2:8bef,443
142.248.218.214,2053
142.248.218.180,2053
154.53.63.79,8443
66.94.125.115,443
2605:a141:2321:4859::1,443
34.215.19.159,443
2600:1f14:1624:1800:4ccd:1f84:d215:b50a,443
208.68.180.93,8443
2a0c:9a40:8aa2:12cd::,8443
142.248.218.17,2053
142.248.218.220,2053
213.170.157.1,443
185.71.228.0,443
142.248.218.20,2053
16.145.218.182,443
2600:1f14:1fb:fb00:5a9b:b2cd:603a:59af,443
142.248.218.125,2053
20.120.129.200,443
52.151.38.206,443
154.53.57.71,443
2605:a141:2291:3220::1,443
142.248.218.48,2053
142.248.218.209,2053
142.248.218.47,2053
149.248.47.165,8443
2001:19f0:8001:bf5::53,8443
142.248.218.3,443
142.248.218.208,2053
142.248.218.248,2053
45.61.149.205,8443
2602:fa59:3:4c6::1,8443
45.61.134.79,8443
2602:fa59:3:388::1,8443
45.61.130.40,443
2602:fa59:3:659::1,443
142.248.218.40,2053
45.61.140.116,443
2602:fa59:3:3cd::1,443
34.4.108.104,443
45.61.150.169,443
142.248.218.44,2053
142.248.218.245,2053
157.245.178.181,443
2604:a880:2:d1:0:1:26b6:c001,443
157.245.177.42,8443
2604:a880:2:d1:0:1:4ce5:6001,8443
142.248.218.244,2053
104.168.148.249,8443
2607:5501:3000:394::2,8443
142.248.218.242,2053
35.212.239.108,443
2600:1900:4040:2d::,443
54.71.224.27,8443
2600:1f14:5be:a900:a284:a2b0:10e1:dc8f,8443
157.245.176.42,443
142.248.218.218,2053
142.248.218.21,2053
142.248.218.219,2053
142.248.218.4,443
142.248.218.50,2053
142.248.218.51,2053
199.115.231.112,2053
142.248.218.90,2053
142.248.218.58,2053
142.248.219.65,2053
142.248.218.243,2053
142.248.218.57,2053
142.248.218.39,2053
142.248.218.42,2053
142.248.218.36,2053
199.119.138.142,2053
2602:fafd:f50:9c::a,2053
142.248.218.59,2053
142.248.218.61,2053
142.248.218.62,2053
142.248.218.247,2053
142.248.218.60,2053
142.248.218.8,443
142.248.219.163,2053
142.248.219.123,2053
129.146.46.164,443
142.248.219.122,2053
142.248.218.31,2053
142.248.219.121,2053
142.248.218.43,2053
142.248.218.49,2053
142.248.218.213,2053
142.248.218.38,2053
142.248.218.37,2053
142.248.218.212,2053
142.248.218.41,2053
129.146.137.214,443
2603:c020:14:b39f:73e4:5573:620c:f17c,443
142.248.218.246,2053
142.248.219.15,2053
142.248.219.161,2053
142.248.219.16,2053
24.109.36.190,8443
2604:3d08:1:1d:c148:da8d:9f58:59bb,8443
38.244.25.17,443
142.248.219.155,2053
142.248.219.215,2053
142.248.218.83,2053
142.248.219.147,2053
142.248.219.156,2053
142.248.219.153,2053
142.248.219.160,2053
142.248.218.253,2053
142.248.218.81,2053
142.248.219.154,2053
142.248.218.251,2053
142.248.219.21,2053
154.41.80.90,443
142.248.218.45,2053
142.248.218.28,2053
142.248.219.216,2053
142.248.218.85,2053
216.146.25.224,2053
142.248.219.159,2053
142.248.219.171,2053
154.26.189.70,443
2605:52c0:2:709:ccf9:2eff:fe2c:7bc0,443
142.248.219.169,2053
142.248.218.84,2053
142.248.218.35,2053
142.248.218.210,2053
45.32.204.214,443
45.76.235.24,443
142.248.219.213,2053
45.32.192.246,443
167.88.160.144,2053
144.202.66.200,443
45.13.214.176,443
142.248.218.33,2053
142.248.219.11,2053
142.248.218.34,2053
142.248.219.151,2053
142.248.219.224,2053
142.248.219.220,2053
142.248.219.150,2053
142.248.219.223,2053
142.248.218.32,2053
185.9.27.113,8443
2606:2040:1000:7:be24:11ff:fe52:3c5e,8443
31.59.138.157,2053
38.107.232.124,2053
142.248.219.14,2053
144.202.72.104,443
207.148.1.25,443
144.202.65.169,443
149.28.253.156,443
144.202.70.181,443
142.248.219.85,2053
193.233.87.41,2096
2606:2040:1000:7:be24:11ff:feb6:5007,2096
45.32.200.243,443
216.128.134.20,443
45.32.199.218,443
142.248.219.148,2053
142.248.218.2,443
217.177.35.182,2053
85.121.240.92,443
2a0c:9f00:a000:9e01::1,443
198.46.190.116,8443
207.148.5.150,443
38.107.232.120,443
2606:2040:1800:2f::2,443
23.95.73.97,443
2a11:840:66:1b::9812:7e78,443
193.233.87.109,443
2606:2040:1000:7:be24:11ff:fe9a:c987,443
193.233.87.197,443
2606:2040:1000:7:be24:11ff:fe29:6f3d,443
142.248.219.152,2053
45.38.3.25,443
2606:2040:1000:7:be24:11ff:fe5a:b451,443
198.23.224.230,443
31.172.69.16,443
81.85.77.14,2083
107.172.201.15,2053
142.248.218.29,2053
142.248.219.170,2053
142.248.219.146,2053
66.228.55.235,443
2600:3c00::f03c:93ff:feca:3dd7,443
69.164.202.79,443
2600:3c00::2000:81ff:feeb:7efb,443
95.133.230.75,2053
2a0b:7140:8:1:5054:ff:feea:7e99,2053
142.248.219.149,2053
142.248.219.64,2053
142.248.219.145,2053
192.227.206.116,2053
193.233.207.205,443
2605:e440::2:176,443
185.186.245.90,443
155.94.173.121,443
31.59.139.134,2053
142.248.218.82,2053
142.248.219.61,2053
185.9.27.150,443
2606:2040:1000:7:be24:11ff:fef2:acaf,443
38.107.232.53,8443
2606:2040:1800:4b::2,8443
216.128.137.228,443
142.248.218.252,2053
142.248.218.87,2053
107.191.55.217,443
155.138.246.96,443
103.196.20.32,8443
2605:8340:0:b:0:1a:0:a,8443
191.101.166.154,443
2605:6c80:6:12:2f64:2224:aa72:1,443
216.128.140.218,443
2001:19f0:6402:22:5400:5ff:fe5e:e565,443
142.248.219.60,2053
142.248.218.250,2053
191.101.238.132,2053
142.248.219.135,2053
31.59.139.44,2053
142.248.219.219,2053
142.248.218.46,2053
142.248.219.5,443
142.248.218.88,2053
142.248.219.133,2053
129.146.121.203,8443
2603:c020:5:4e02:c9f5:3d11:c064:4e63,8443
142.248.219.144,2053
142.248.219.162,2053
193.233.87.26,443
2606:2040:1000:7:be24:11ff:fefe:ec11,443
142.248.219.143,2053
142.248.219.59,2053
68.178.203.190,443
2603:3:6101:c60::,443
142.248.219.142,2053
162.0.228.230,2053
31.172.79.138,2083
142.248.219.158,2053
142.248.219.141,2053
142.248.219.29,2053
142.248.219.140,2053
154.9.239.44,443
142.248.219.71,2053
142.248.218.7,443
142.248.219.13,2053
142.248.218.80,2053
142.248.219.28,2053
142.248.219.70,2053
142.248.219.134,2053
142.248.219.139,2053
65.75.201.202,2053
2606:cc0:11:2343::1,2053
142.248.219.27,2053
142.248.218.79,2053
142.248.219.221,2053
142.248.219.166,2053
142.248.219.138,2053
142.248.219.6,443
142.248.219.54,2053
142.248.219.129,2053
142.248.218.65,2053
142.248.219.112,2053
142.248.219.53,2053
142.248.218.77,2053
172.234.24.35,443
2600:3c06::2000:3fff:fe79:f158,443
142.248.219.198,2053
142.248.219.114,2053
159.54.134.203,443
23.94.41.146,443
66.63.166.118,443
142.248.219.19,2053
142.248.218.78,2053
66.154.108.112,443
2605:c000:4030:7::22e2:ad14,443
209.126.81.110,8443
2605:a140:2338:9957::1,8443
142.248.219.50,2053
34.136.112.104,443
142.248.218.71,2053
66.154.113.127,443
2605:c000:4030:b::54a:3f6c,443
142.248.219.12,2053
142.248.219.165,2053
142.248.219.168,2053
142.248.219.200,2053
142.248.218.76,2053
23.165.104.123,8443
2602:f9f3:0:2::105,8443
142.248.219.126,2053
216.238.88.154,8443
2001:19f0:b400:1eeb:5400:4ff:fea6:69df,8443
34.132.50.119,443
142.248.219.167,2053
142.248.218.70,2053
142.248.219.110,2053
142.248.218.72,2053
45.41.207.154,443
2607:adc0:5::c0,443
142.248.219.68,2053
35.239.174.101,443
155.138.194.178,443
144.202.27.238,443
2001:19f0:5400:284c:5400:6ff:fe23:b83f,443
155.138.204.246,443
155.138.207.116,443
142.248.219.197,2053
45.39.230.155,2053
142.248.219.132,2053
66.154.110.134,443
2605:c000:4030:a::ec0b:8840,443
142.248.218.75,2053
209.135.171.209,8443
2602:f9f3:0:2::25c,8443
144.202.60.90,443
185.92.182.197,2053
66.42.114.18,443
209.135.170.102,2053
2602:f9f3:0:2::171,2053
142.248.219.164,2053
216.128.154.139,8443
2001:19f0:5c00:4197:5400:6ff:fe3b:e58f,8443
31.56.229.21,2053
216.128.145.90,443
64.181.218.67,443
107.191.48.30,443
66.42.115.56,443
142.248.219.125,2053
104.207.139.52,443
155.138.230.108,443
95.182.93.181,443
2a13:7c00:8:23:f816:3eff:fe1a:8aa1,443
45.63.70.9,443
31.56.178.253,2053
45.76.26.99,443
104.252.77.157,2053
2a13:7c00:8:17:f816:3eff:fee0:cee0,2053
137.220.62.149,443
185.92.181.151,2053
185.92.180.176,2053
185.92.182.106,2083
45.63.69.117,443
45.76.31.53,443
144.202.54.36,443
2001:19f0:5c00:3683:5400:6ff:fe2e:5c96,443
94.183.233.66,2053
109.248.160.185,2053
185.92.182.212,2053
94.183.232.234,8443
149.28.123.100,443
142.248.219.109,2053
45.39.60.174,8443
2a13:7c00:8:20:f816:3eff:fe02:ec49,8443
45.39.60.236,8443
217.60.7.121,2053
45.38.249.19,2053
142.248.219.10,2053
95.182.114.139,443
2a13:7c00:8:18:f816:3eff:fef4:fef9,443
104.238.162.32,443
45.76.26.71,443
107.191.48.231,443
137.220.63.111,443
31.59.40.34,2053
192.193.104.25,443
192.193.104.22,443
45.38.249.230,8443
31.59.40.37,2053
216.128.144.54,443
149.28.126.48,443
95.182.89.230,443
2a13:7c00:8:22:f816:3eff:fe4f:653a,443
31.56.178.124,2053
185.92.181.218,2053
142.248.219.26,2053
45.38.249.40,443
95.182.86.52,443
2a13:7c00:8:21:f816:3eff:fe22:c69b,443
38.180.204.104,443
142.248.219.4,443
109.248.160.84,2053
185.92.182.237,2053
142.248.219.207,2053
142.248.219.182,2053
31.56.229.26,2053
142.248.219.130,2053
37.1.211.227,8443
109.248.160.177,2053
142.248.219.131,2053
142.248.219.108,2053
142.248.219.181,2053
217.60.7.231,8443
66.154.112.219,443
2605:c000:4030:b::2215:a240,443
142.248.219.136,2053
142.248.219.48,2053
155.138.235.96,443
142.248.219.49,2053
155.138.197.253,443
142.248.219.128,2053
31.56.229.113,2087
2a13:7c00:8:11:f816:3eff:fe37:7276,2087
142.248.219.116,2053
142.248.219.107,2053
142.248.219.214,2053
142.248.219.47,2053
142.248.219.115,2053
142.248.219.117,2053
31.56.229.63,2053
142.248.219.201,2053
142.248.219.67,2053
40.160.239.172,443
142.248.219.127,2053
142.248.219.212,2053
172.245.182.112,443
107.172.32.207,443
142.248.219.211,2053
142.248.218.30,2053
45.76.250.76,443
142.248.219.63,2053
66.154.106.230,443
2605:c000:4030:6::8987:ca7,443
142.248.219.55,2053
155.138.227.210,443
142.248.218.67,2053
155.138.211.153,443
108.61.193.73,443
142.248.219.210,2053
155.138.235.155,443
155.138.220.133,443
142.248.219.62,2053
142.248.218.69,2053
142.248.219.124,2053
45.76.62.53,443
142.248.219.202,2053
142.248.219.66,2053
142.248.219.199,2053
142.248.219.20,2053
142.248.219.52,2053
142.248.219.51,2053
142.248.219.46,2053
142.248.219.43,2053
142.248.219.180,2053
142.248.219.45,2053
142.248.219.119,2053
142.248.219.58,2053
142.248.219.95,2053
142.248.219.118,2053
142.248.219.44,2053
142.248.219.57,2053
142.248.218.56,2053
166.88.185.178,8443
2605:e440:3e::37,8443
142.248.219.209,2053
166.88.185.181,8443
2605:e440:3e::35,8443
142.248.219.56,2053
142.248.219.42,2053
216.238.86.91,443
2001:19f0:b400:2953:5400:6ff:fe23:b66b,443
142.248.219.41,2053
142.248.219.206,2053
162.230.251.4,443
2600:1700:b2f2:8100::25,443
77.110.124.146,443
2a01:e5c0:96cd::2,443
160.153.177.84,8443
2603:3:6102:6a60::,8443
66.42.86.235,443
193.233.131.69,8443
2a01:e5c0:9f78::2,8443
142.248.219.204,2053
193.233.203.106,443
2a01:e5c0:9aa7::2,443
77.110.115.184,443
2a01:e5c0:92ec::2,443
95.181.173.205,2053
2a01:e5c0:94d8::2,2053
193.233.131.83,443
2a01:e5c0:9d77::2,443
142.248.219.208,2053
193.233.202.73,443
2a01:e5c0:f073::2,443
77.110.124.242,443
2a01:e5c0:9e7b::2,443
77.110.123.149,8443
77.110.119.190,443
2a01:e5c0:975f::2,443
185.173.144.152,443
2a01:e5c0:98f4::2,443
193.233.130.23,8443
2a01:e5c0:98f6::2,8443
142.248.219.203,2053
179.255.184.6,443
77.110.125.253,2053
95.181.173.183,8443
2a01:e5c0:97bf::2,8443
77.110.114.56,443
2a01:e5c0:9137::2,443
77.110.124.185,2053
95.181.173.26,443
2a01:e5c0:99f4::2,443
77.110.114.196,443
2a01:e5c0:93bf::2,443
142.248.218.97,2053
142.248.218.55,2053
185.173.144.38,443
2a01:e5c0:91e9::2,443
77.110.125.124,2053
2a01:e5c0:9477::2,2053
213.165.47.126,443
2a01:e5c0:95f1::2,443
142.248.219.205,2053
77.110.122.123,443
2a01:e5c0:9fd1::2,443
77.110.109.170,443
2a01:e5c0:9065::2,443
142.248.219.9,443
142.248.218.54,2053
142.248.219.254,2053
96.30.205.27,443
2001:19f0:5400:17ee:5400:6ff:fe2b:344a,443
45.133.16.41,443
45.56.118.170,443
2600:3c02::2000:2ff:fe6a:6efa,443
142.248.219.78,2053
142.248.218.53,2053
172.93.231.224,8443
69.28.83.244,443
142.248.219.98,2053
142.248.219.69,2053
142.248.219.250,2053
166.1.228.218,443
2605:e440:6::1:1a6,443
142.248.218.52,2053
77.110.127.242,443
2a01:e5c0:9f3f::2,443
142.248.219.195,2053
142.248.219.40,2053
45.77.114.169,443
149.28.107.199,443
45.32.164.147,443
45.77.195.160,443
142.248.219.194,2053
149.28.100.104,443
45.32.165.192,443
104.207.146.6,443
149.28.102.243,443
207.246.71.78,2053
207.246.115.230,443
45.63.105.88,443
213.255.209.61,2053
45.32.168.45,443
142.248.219.104,2053
140.238.144.211,443
2603:c021:4:9a88::1022,443
207.246.71.28,443
144.202.43.238,443
2001:19f0:9003:bc8:5400:6ff:fe29:45a4,443
40.233.103.212,443
2603:c021:5:8c88::1008,443
155.248.216.138,443
104.28.208.119,443
74.208.29.24,8443
40.233.116.225,443
40.233.71.238,443
2603:c021:5:8c88::1006,443
142.248.219.105,2053
172.105.26.26,2053
2600:3c04::2000:adff:fec0:e62e,2053
40.233.99.248,443
2603:c021:4:9a88::1020,443
77.110.125.6,443
2a01:e5c0:96ed::2,443
40.233.87.120,443
2603:c021:4:9a88::1016,443
142.248.219.106,2053
144.202.46.202,443
15.204.173.154,443
2604:2dc0:101:200::301f,443
8.221.126.227,443
152.53.54.244,443
2a0a:4cc0:2000:2fdf:58c3:d0ff:feeb:3ee9,443
77.110.109.150,8443
2a01:e5c0:90ee::2,8443
142.248.219.226,2053
140.99.254.179,443
152.53.211.127,443
2a0a:4cc0:2000:c8f4:a836:dfff:fea3:91ef,443
213.165.45.119,443
2a01:e5c0:9a43::2,443
159.203.34.9,443
143.244.159.125,443
77.110.124.132,443
152.53.194.202,443
2a0a:4cc0:2000:bbe5:d898:c3ff:fe46:55a9,443
77.110.126.9,8443
147.45.60.98,443
138.124.60.33,2087
2a01:e5c0:97ad::2,2087
77.110.119.35,2053
23.165.105.160,443
2602:f9f3:2000::6d,443
213.165.47.140,443
2a01:e5c0:9f3d::2,443
23.95.113.61,443
142.248.219.103,2053
138.197.160.106,443
77.110.114.254,443
2a01:e5c0:91fc::2,443
152.53.38.197,443
2a0a:4cc0:2000:1e4:a809:dcff:fe06:dba6,443
142.248.219.7,443
143.110.219.42,443
178.156.225.176,8443
2a01:4ff:f0:f74::1,8443
68.183.207.130,443
2604:a880:cad:d0:0:1:47f9:f001,443
150.136.61.82,8443
2603:c020:4015:ebab:0:a2b8:24f3:94c0,8443
138.124.123.201,443
2a01:e5c0:f069::2,443
142.248.219.84,2053
129.159.84.71,443
152.53.36.212,443
2a0a:4cc0:2000:269:247c:38ff:fe6f:a84,443
129.213.150.222,443
150.136.219.11,443
129.159.119.161,443
2603:c020:4013:7a7e:fdcd:bcf2:ae6a:3a94,443
147.182.146.155,443
129.158.241.2,8443
159.89.119.187,443
129.158.198.241,2053
167.99.183.13,443
5.161.129.142,443
2a01:4ff:f0:1534::1,443
151.243.93.50,2096
178.156.148.4,2053
142.248.219.79,2053
150.136.105.229,443
216.22.30.7,2053
2604:9a00:1:119:1c00:74ff:fe00:1091,2053
159.203.61.172,443
193.122.154.82,443
146.190.252.138,443
142.248.219.82,2053
209.50.240.119,2083
2604:9a00:1:113:1c00:53ff:fe00:b1f,2083
216.22.30.3,2053
2604:9a00:1:119:1c00:c4ff:fe00:108d,2053
159.203.27.217,443
142.248.218.96,2053
209.50.241.71,2083
2604:9a00:1:114:1c00:f6ff:fe00:bea,2083
146.190.255.153,443
2604:a880:cad:d0:0:1:47f9:a001,443
138.197.137.134,443
68.183.201.168,443
137.184.173.102,443
2604:a880:cad:d0:0:1:8216:2001,443
172.212.108.47,443
142.248.219.101,2053
142.248.219.247,2053
43.170.25.96,443
142.248.219.94,2053
185.147.157.43,8443
2a04:c300:1000::3b1,8443
74.208.130.191,8443
216.128.177.185,8443
2001:19f0:b002:697:5400:6ff:fe21:2247,8443
142.248.219.248,2053
142.248.218.95,2053
68.183.206.239,443
142.248.219.100,2053
142.248.219.137,2053
40.233.77.216,443
2603:c021:5:8c88::825,443
40.233.110.251,443
2603:c021:4:9a88::1018,443
107.174.67.116,443
68.183.205.238,443
142.248.219.239,2053
142.248.219.24,2053
142.248.219.102,2053
142.248.218.94,2053
142.248.218.9,443
142.248.218.91,2053
172.245.180.103,443
205.196.83.103,2053
2604:240:1:5::60,2053
150.136.254.79,443
142.248.218.74,2053
142.248.219.196,2053
205.196.81.199,443
2604:240:1:5::49,443
147.182.144.228,443
2604:a880:cad:d0:0:1:47fa:1,443
205.196.83.118,8443
2604:240:1:5::6a,8443
159.89.119.140,443
50.228.203.26,443
178.128.231.7,443
2604:a880:cad:d0:0:1:862f:a001,443
205.196.80.181,443
2604:240:1:3::95,443
64.44.167.38,8443
2602:ffc8:5:a0ab::24d3,8443
172.98.207.58,443
172.98.207.6,443
138.197.161.103,443
2604:a880:cad:d0:0:1:163c:d001,443
84.75.220.19,443
2606:2040:140:32::6,443
104.167.196.91,2053
2606:2040:140:2f::3,2053
66.55.65.37,8443
104.253.1.248,443
2606:2040:140:ea:be24:11ff:fe19:ed9a,443
84.75.220.186,443
2606:2040:140:22::85,443
178.156.216.217,443
2a01:4ff:f0:f37d::1,443
18.216.55.100,443
142.248.219.157,2053
142.248.219.242,2053
142.248.219.246,2053
178.128.237.86,443
2604:a880:cad:d0:0:1:47fb:2001,443
80.209.240.188,2053
205.172.57.218,2053
165.227.47.170,443
165.227.39.232,443
138.197.136.112,443
107.172.137.69,2053
159.203.35.153,443
2604:a880:cad:d0:0:1:47f9:b001,443
142.248.219.111,2053
205.172.57.27,443
138.197.158.123,443
138.197.151.30,443
3.146.240.225,443
2600:1f16:a2b:de00:4a88:ac6d:cea7:2ca,443
178.128.227.189,443
2604:a880:cad:d0:0:1:47f9:e001,443
152.53.209.65,443
2a0a:4cc0:2000:c459:b4f2:acff:fe59:a026,443
82.38.44.41,8443
107.172.6.67,2083
2001:470:7:2b6::2,2083
142.248.219.249,2053
84.75.220.198,443
2606:2040:140:32::7,443
142.248.218.99,2053
142.248.219.241,2053
82.26.93.15,2087
172.235.155.245,443
2a01:7e04::2000:6fff:fec5:1df8,443
46.17.107.199,443
159.203.2.180,443
82.38.60.225,2053
172.86.109.86,443
2602:fa59:6:28d::1,443
172.86.105.228,443
2602:fa59:6:179::1,443
142.248.219.81,2053
173.70.8.178,8443
172.235.137.162,443
2a01:7e04::f03c:95ff:fe36:93b7,443
167.253.66.148,443
2602:fcc0:2222:7443::1,443
169.197.94.149,443
142.248.219.23,2053
38.175.98.171,443
2a0b:4342:1a32:1ca:26a3:f0ff:fe4a:d143,443
